order_id,order_date,supplier_name,product_name,carrier,warehouse,country,quantity,unit_price,status,delay_days,stock_level,reorder_point,revenue,total_amount
ORD-1073,2024-10-22,Rift Valley Suppliers,Chemical Compounds,Kenya Airways Cargo,Nairobi,Ethiopia,376,9.2,Processing,13,128,198,3459.2,3459.2
ORD-1422,2024-10-23,Lake Region Trading,Safety Equipment,DHL,Nairobi,Tanzania,247,210.45,Cancelled,15,115,191,51981.15,51981.15
ORD-1393,2024-10-23,Mombasa Trading Co,Electronic Components,FedEx,Mombasa,Tanzania,347,153.85,Delivered,5,827,85,53385.95,53385.95
ORD-1153,2024-10-25,Kenya Procurement Co,Office Supplies,Kenya Airways Cargo,Kisumu,Uganda,42,57.12,Processing,0,600,158,2399.04,2399.04
ORD-1429,2024-10-25,Kenya Procurement Co,Safety Equipment,DHL,Nairobi,Tanzania,273,178.27,Cancelled,0,844,136,48667.71,48667.71
ORD-1401,2024-10-26,Global Freight KE,Raw Cotton,G4S Logistics,Mombasa,Rwanda,170,124.51,Cancelled,0,775,129,21166.7,21166.7
ORD-1151,2024-10-26,Mombasa Trading Co,Steel Rods,G4S Logistics,Mombasa,Uganda,277,152.6,Shipped,1,821,92,42270.2,42270.2
ORD-1033,2024-10-28,Nairobi Supplies Ltd,Office Supplies,FedEx,Kisumu,Uganda,31,117.03,Delivered,0,836,129,3627.93,3627.93
ORD-1279,2024-10-28,East Africa Logistics,Machinery Parts,G4S Logistics,Kisumu,Rwanda,233,16.49,Cancelled,9,375,103,3842.17,3842.17
ORD-1282,2024-10-28,Rift Valley Suppliers,Safety Equipment,DHL,Nairobi,Kenya,412,127.05,Processing,0,558,170,52344.6,52344.6
ORD-1014,2024-10-29,Pan-Africa Distributors,Office Supplies,Siginon Logistics,Nairobi,Uganda,97,17.44,Shipped,9,250,129,1691.68,1691.68
ORD-1423,2024-10-31,Kampala Wholesale,Safety Equipment,Kenya Airways Cargo,Mombasa,Tanzania,167,55.24,Cancelled,2,263,106,9225.08,9225.08
ORD-1413,2024-10-31,East Africa Logistics,Machinery Parts,DHL,Mombasa,Tanzania,137,229.76,Shipped,8,726,56,31477.12,31477.12
ORD-1175,2024-11-01,Pan-Africa Distributors,Steel Rods,FedEx,Nairobi,Ethiopia,407,62.14,Cancelled,0,967,130,25290.98,25290.98
ORD-1171,2024-11-01,Global Freight KE,Industrial Bearings,G4S Logistics,Kisumu,Ethiopia,266,102.18,Shipped,4,101,187,27179.88,27179.88
ORD-1223,2024-11-02,Pan-Africa Distributors,Machinery Parts,G4S Logistics,Kisumu,Kenya,137,19.18,Cancelled,0,50,175,2627.66,2627.66
ORD-1022,2024-11-04,Rift Valley Suppliers,Raw Cotton,G4S Logistics,Kisumu,Uganda,267,245.55,Delivered,10,292,179,65561.85,65561.85
ORD-1493,2024-11-05,Rift Valley Suppliers,Packaging Material,Siginon Logistics,Kisumu,Uganda,459,145.42,Shipped,0,842,162,66747.78,66747.78
ORD-1056,2024-11-05,Nairobi Supplies Ltd,Raw Cotton,Kenya Airways Cargo,Nairobi,Uganda,316,49.8,Delivered,0,177,109,15736.8,15736.8
ORD-1256,2024-11-06,Rift Valley Suppliers,Medical Supplies,G4S Logistics,Mombasa,Kenya,242,101.28,Cancelled,6,262,155,24509.76,24509.76
ORD-1103,2024-11-07,Dar es Salaam Imports,Safety Equipment,FedEx,Mombasa,Ethiopia,313,72.12,Delivered,5,963,198,22573.56,22573.56
ORD-1213,2024-11-07,Kenya Procurement Co,Steel Rods,Siginon Logistics,Kisumu,Tanzania,450,23.48,Delivered,0,406,198,10566.0,10566.0
ORD-1472,2024-11-09,Mombasa Trading Co,Electronic Components,Kenya Airways Cargo,Nairobi,Rwanda,425,115.73,Cancelled,0,160,148,49185.25,49185.25
ORD-1070,2024-11-12,East Africa Logistics,Chemical Compounds,G4S Logistics,Eldoret,Ethiopia,395,81.3,Processing,2,374,132,32113.5,32113.5
ORD-1425,2024-11-13,Mombasa Trading Co,Medical Supplies,DHL,Nairobi,Ethiopia,239,179.18,Delivered,11,811,70,42824.02,42824.02
ORD-1451,2024-11-14,Kampala Wholesale,Safety Equipment,Siginon Logistics,Nairobi,Ethiopia,167,187.76,Processing,22,278,147,31355.92,31355.92
ORD-1208,2024-11-16,Dar es Salaam Imports,Medical Supplies,G4S Logistics,Eldoret,Rwanda,293,15.63,Delivered,3,497,163,4579.59,4579.59
ORD-1069,2024-11-17,Kampala Wholesale,Steel Rods,Siginon Logistics,Eldoret,Rwanda,62,28.07,Shipped,3,891,105,1740.34,1740.34
ORD-1166,2024-11-17,Global Freight KE,Medical Supplies,Siginon Logistics,Mombasa,Uganda,236,210.06,Cancelled,6,304,54,49574.16,49574.16
ORD-1287,2024-11-19,Nairobi Supplies Ltd,Machinery Parts,Siginon Logistics,Kisumu,Rwanda,227,242.15,Delivered,3,117,119,54968.05,54968.05
ORD-1499,2024-11-20,Lake Region Trading,Steel Rods,DHL,Kisumu,Tanzania,282,55.11,Delivered,0,195,55,15541.02,15541.02
ORD-1090,2024-11-21,Lake Region Trading,Office Supplies,DHL,Kisumu,Uganda,269,236.34,Cancelled,12,113,173,63575.46,63575.46
ORD-1104,2024-11-21,Global Freight KE,Industrial Bearings,Siginon Logistics,Kisumu,Uganda,280,57.57,Cancelled,0,800,187,16119.6,16119.6
ORD-1000,2024-11-23,Kampala Wholesale,Medical Supplies,DHL,Nairobi,Ethiopia,112,212.92,Delivered,4,686,104,23847.04,23847.04
ORD-1113,2024-11-23,Global Freight KE,Safety Equipment,Siginon Logistics,Eldoret,Rwanda,246,68.87,Processing,9,360,101,16942.02,16942.02
ORD-1211,2024-11-23,East Africa Logistics,Industrial Bearings,FedEx,Mombasa,Ethiopia,54,66.98,Shipped,2,426,162,3616.92,3616.92
ORD-1190,2024-11-24,Global Freight KE,Chemical Compounds,DHL,Eldoret,Ethiopia,61,67.15,Shipped,8,628,189,4096.15,4096.15
ORD-1140,2024-11-25,Rift Valley Suppliers,Raw Cotton,DHL,Eldoret,Rwanda,428,29.5,Delivered,10,18,57,12626.0,12626.0
ORD-1443,2024-11-26,Lake Region Trading,Safety Equipment,DHL,Nairobi,Uganda,156,39.01,Delivered,2,399,110,6085.56,6085.56
ORD-1326,2024-11-26,Dar es Salaam Imports,Steel Rods,DHL,Mombasa,Tanzania,361,49.12,Cancelled,12,560,79,17732.32,17732.32
ORD-1101,2024-11-27,Rift Valley Suppliers,Medical Supplies,Siginon Logistics,Mombasa,Ethiopia,279,164.61,Cancelled,8,344,198,45926.19,45926.19
ORD-1027,2024-11-28,Kenya Procurement Co,Safety Equipment,G4S Logistics,Nairobi,Tanzania,201,79.3,Delivered,12,118,103,15939.3,15939.3
ORD-1268,2024-11-28,Kampala Wholesale,Industrial Bearings,FedEx,Kisumu,Rwanda,122,148.36,Delivered,5,444,59,18099.92,18099.92
ORD-1355,2024-11-29,Kampala Wholesale,Chemical Compounds,Kenya Airways Cargo,Eldoret,Kenya,394,246.63,Delivered,1,596,110,97172.22,97172.22
ORD-1325,2024-11-30,Nairobi Supplies Ltd,Chemical Compounds,G4S Logistics,Eldoret,Ethiopia,157,175.93,Delivered,6,686,125,27621.01,27621.01
ORD-1474,2024-11-30,Global Freight KE,Steel Rods,Siginon Logistics,Nairobi,Tanzania,170,225.42,Delivered,14,459,98,38321.4,38321.4
ORD-1137,2024-12-01,Pan-Africa Distributors,Chemical Compounds,G4S Logistics,Nairobi,Ethiopia,90,126.66,Delivered,3,493,70,11399.4,11399.4
ORD-1428,2024-12-02,Dar es Salaam Imports,Machinery Parts,FedEx,Nairobi,Ethiopia,447,134.81,Delivered,2,452,180,60260.07,60260.07
ORD-1315,2024-12-03,Global Freight KE,Safety Equipment,G4S Logistics,Kisumu,Ethiopia,358,16.24,Delivered,8,201,73,5813.92,5813.92
ORD-1249,2024-12-03,Global Freight KE,Raw Cotton,Kenya Airways Cargo,Nairobi,Uganda,161,45.38,Processing,8,944,88,7306.18,7306.18
ORD-1078,2024-12-04,East Africa Logistics,Steel Rods,Siginon Logistics,Eldoret,Ethiopia,440,164.19,Delivered,19,516,193,72243.6,72243.6
ORD-1385,2024-12-04,Pan-Africa Distributors,Industrial Bearings,DHL,Mombasa,Kenya,121,148.13,Processing,0,352,149,17923.73,17923.73
ORD-1481,2024-12-05,Lake Region Trading,Steel Rods,Kenya Airways Cargo,Nairobi,Rwanda,232,135.31,Delivered,0,480,159,31391.92,31391.92
ORD-1477,2024-12-07,Kampala Wholesale,Chemical Compounds,G4S Logistics,Eldoret,Ethiopia,137,112.49,Processing,10,737,70,15411.13,15411.13
ORD-1435,2024-12-08,Nairobi Supplies Ltd,Office Supplies,Siginon Logistics,Mombasa,Kenya,106,150.5,Processing,12,617,177,15953.0,15953.0
ORD-1298,2024-12-08,Lake Region Trading,Steel Rods,Siginon Logistics,Mombasa,Ethiopia,264,245.21,Shipped,8,632,103,64735.44,64735.44
ORD-1097,2024-12-09,Nairobi Supplies Ltd,Raw Cotton,Kenya Airways Cargo,Kisumu,Ethiopia,171,203.75,Delivered,0,880,135,34841.25,34841.25
ORD-1267,2024-12-09,Nairobi Supplies Ltd,Raw Cotton,Kenya Airways Cargo,Kisumu,Ethiopia,110,228.73,Cancelled,12,937,147,25160.3,25160.3
ORD-1442,2024-12-09,Nairobi Supplies Ltd,Chemical Compounds,FedEx,Eldoret,Uganda,313,26.53,Cancelled,7,656,130,8303.89,8303.89
ORD-1324,2024-12-10,Lake Region Trading,Machinery Parts,Kenya Airways Cargo,Eldoret,Tanzania,156,103.07,Cancelled,3,580,158,16078.92,16078.92
ORD-1415,2024-12-11,Kenya Procurement Co,Industrial Bearings,Siginon Logistics,Eldoret,Ethiopia,185,243.89,Shipped,12,769,176,45119.65,45119.65
ORD-1010,2024-12-12,Dar es Salaam Imports,Machinery Parts,G4S Logistics,Mombasa,Ethiopia,476,158.83,Shipped,0,366,131,75603.08,75603.08
ORD-1169,2024-12-14,Nairobi Supplies Ltd,Packaging Material,G4S Logistics,Nairobi,Kenya,471,109.39,Delivered,5,290,57,51522.69,51522.69
ORD-1182,2024-12-14,Pan-Africa Distributors,Packaging Material,G4S Logistics,Kisumu,Tanzania,51,90.8,Cancelled,0,2,117,4630.8,4630.8
ORD-1185,2024-12-15,Lake Region Trading,Safety Equipment,G4S Logistics,Nairobi,Rwanda,188,97.61,Processing,14,327,171,18350.68,18350.68
ORD-1100,2024-12-15,Rift Valley Suppliers,Raw Cotton,Siginon Logistics,Nairobi,Tanzania,493,206.0,Delivered,10,839,111,101558.0,101558.0
ORD-1117,2024-12-16,Rift Valley Suppliers,Safety Equipment,Kenya Airways Cargo,Mombasa,Kenya,289,234.48,Delivered,4,961,101,67764.72,67764.72
ORD-1498,2024-12-17,Pan-Africa Distributors,Office Supplies,Kenya Airways Cargo,Nairobi,Uganda,483,40.07,Cancelled,13,665,91,19353.81,19353.81
ORD-1114,2024-12-18,Dar es Salaam Imports,Electronic Components,DHL,Kisumu,Kenya,347,126.53,Delivered,11,601,166,43905.91,43905.91
ORD-1262,2024-12-19,East Africa Logistics,Machinery Parts,Siginon Logistics,Mombasa,Kenya,277,8.35,Shipped,8,158,52,2312.95,2312.95
ORD-1381,2024-12-22,Global Freight KE,Safety Equipment,FedEx,Nairobi,Tanzania,113,121.12,Shipped,0,675,88,13686.56,13686.56
ORD-1041,2024-12-23,Lake Region Trading,Machinery Parts,G4S Logistics,Mombasa,Uganda,485,180.08,Cancelled,6,241,185,87338.8,87338.8
ORD-1099,2024-12-25,Nairobi Supplies Ltd,Packaging Material,DHL,Kisumu,Tanzania,455,158.36,Shipped,10,986,179,72053.8,72053.8
ORD-1028,2024-12-25,Global Freight KE,Medical Supplies,G4S Logistics,Nairobi,Kenya,453,136.59,Delivered,1,34,82,61875.27,61875.27
ORD-1470,2024-12-26,Lake Region Trading,Chemical Compounds,Kenya Airways Cargo,Nairobi,Rwanda,262,149.14,Delivered,0,742,108,39074.68,39074.68
ORD-1075,2024-12-26,Rift Valley Suppliers,Industrial Bearings,G4S Logistics,Kisumu,Uganda,464,202.69,Delivered,11,668,164,94048.16,94048.16
ORD-1286,2024-12-28,East Africa Logistics,Industrial Bearings,G4S Logistics,Eldoret,Kenya,181,205.01,Cancelled,8,917,193,37106.81,37106.81
ORD-1264,2024-12-31,Kenya Procurement Co,Raw Cotton,Kenya Airways Cargo,Kisumu,Kenya,395,174.47,Delivered,2,958,153,68915.65,68915.65
ORD-1026,2025-01-01,Rift Valley Suppliers,Medical Supplies,G4S Logistics,Mombasa,Uganda,395,14.51,Delivered,1,0,74,5731.45,5731.45
ORD-1436,2025-01-01,Nairobi Supplies Ltd,Raw Cotton,FedEx,Mombasa,Tanzania,293,95.46,Cancelled,2,445,189,27969.78,27969.78
ORD-1495,2025-01-02,Kenya Procurement Co,Industrial Bearings,Kenya Airways Cargo,Mombasa,Rwanda,164,189.34,Delivered,5,179,180,31051.76,31051.76
ORD-1134,2025-01-02,Lake Region Trading,Packaging Material,DHL,Eldoret,Kenya,481,63.37,Delivered,8,609,146,30480.97,30480.97
ORD-1386,2025-01-02,Pan-Africa Distributors,Steel Rods,DHL,Mombasa,Uganda,482,185.52,Processing,0,890,119,89420.64,89420.64
ORD-1200,2025-01-03,Pan-Africa Distributors,Safety Equipment,Siginon Logistics,Mombasa,Kenya,38,122.04,Delivered,5,299,60,4637.52,4637.52
ORD-1198,2025-01-04,Kampala Wholesale,Industrial Bearings,G4S Logistics,Kisumu,Uganda,152,63.19,Processing,13,292,81,9604.88,9604.88
ORD-1183,2025-01-04,Rift Valley Suppliers,Chemical Compounds,DHL,Nairobi,Rwanda,389,178.5,Delivered,0,84,127,69436.5,69436.5
ORD-1303,2025-01-05,Kenya Procurement Co,Raw Cotton,G4S Logistics,Kisumu,Tanzania,107,182.97,Cancelled,5,719,106,19577.79,19577.79
ORD-1330,2025-01-07,East Africa Logistics,Industrial Bearings,DHL,Kisumu,Tanzania,426,131.23,Processing,9,672,68,55903.98,55903.98
ORD-1107,2025-01-08,Lake Region Trading,Packaging Material,G4S Logistics,Nairobi,Uganda,224,156.47,Delivered,0,286,182,35049.28,35049.28
ORD-1261,2025-01-08,Nairobi Supplies Ltd,Steel Rods,DHL,Eldoret,Tanzania,61,37.79,Delivered,3,908,54,2305.19,2305.19
ORD-1060,2025-01-08,Pan-Africa Distributors,Medical Supplies,DHL,Eldoret,Tanzania,176,165.99,Processing,18,851,179,29214.24,29214.24
ORD-1322,2025-01-08,Lake Region Trading,Steel Rods,DHL,Mombasa,Rwanda,355,117.73,Delivered,0,438,159,41794.15,41794.15
ORD-1382,2025-01-09,Pan-Africa Distributors,Electronic Components,Siginon Logistics,Kisumu,Rwanda,349,92.0,Delivered,6,898,178,32108.0,32108.0
ORD-1240,2025-01-09,Rift Valley Suppliers,Industrial Bearings,Siginon Logistics,Nairobi,Rwanda,465,37.63,Cancelled,0,155,137,17497.95,17497.95
ORD-1394,2025-01-11,Kampala Wholesale,Machinery Parts,FedEx,Mombasa,Ethiopia,203,64.87,Delivered,0,641,157,13168.61,13168.61
ORD-1008,2025-01-12,Nairobi Supplies Ltd,Electronic Components,Kenya Airways Cargo,Mombasa,Uganda,112,24.99,Processing,24,823,98,2798.88,2798.88
ORD-1011,2025-01-14,Kenya Procurement Co,Electronic Components,G4S Logistics,Kisumu,Uganda,224,52.6,Processing,2,718,84,11782.4,11782.4
ORD-1003,2025-01-14,Kampala Wholesale,Electronic Components,Siginon Logistics,Mombasa,Ethiopia,280,140.44,Delivered,6,164,192,39323.2,39323.2
ORD-1488,2025-01-15,Kampala Wholesale,Safety Equipment,G4S Logistics,Kisumu,Kenya,123,174.96,Delivered,0,769,63,21520.08,21520.08
ORD-1146,2025-01-16,Lake Region Trading,Medical Supplies,FedEx,Nairobi,Ethiopia,50,170.81,Delivered,4,850,136,8540.5,8540.5
ORD-1397,2025-01-17,Pan-Africa Distributors,Steel Rods,DHL,Kisumu,Kenya,217,233.75,Shipped,1,427,184,50723.75,50723.75
ORD-1150,2025-01-17,Kampala Wholesale,Medical Supplies,G4S Logistics,Eldoret,Rwanda,337,27.47,Shipped,2,343,136,9257.39,9257.39
ORD-1187,2025-01-19,Pan-Africa Distributors,Raw Cotton,Kenya Airways Cargo,Kisumu,Uganda,361,65.94,Delivered,4,449,163,23804.34,23804.34
ORD-1447,2025-01-19,Pan-Africa Distributors,Safety Equipment,Kenya Airways Cargo,Mombasa,Uganda,58,153.49,Delivered,9,514,92,8902.42,8902.42
ORD-1360,2025-01-20,Lake Region Trading,Medical Supplies,Siginon Logistics,Kisumu,Kenya,46,135.16,Shipped,7,636,162,6217.36,6217.36
ORD-1161,2025-01-21,Global Freight KE,Chemical Compounds,FedEx,Eldoret,Tanzania,369,185.57,Processing,13,914,192,68475.33,68475.33
ORD-1260,2025-01-21,Lake Region Trading,Machinery Parts,G4S Logistics,Kisumu,Tanzania,451,14.02,Cancelled,11,38,157,6323.02,6323.02
ORD-1038,2025-01-23,Dar es Salaam Imports,Industrial Bearings,DHL,Eldoret,Rwanda,484,38.9,Shipped,8,489,74,18827.6,18827.6
ORD-1244,2025-01-24,Mombasa Trading Co,Packaging Material,FedEx,Mombasa,Tanzania,174,147.38,Delivered,0,105,52,25644.12,25644.12
ORD-1203,2025-01-25,Pan-Africa Distributors,Electronic Components,DHL,Nairobi,Uganda,169,111.9,Delivered,1,42,66,18911.1,18911.1
ORD-1217,2025-01-25,Mombasa Trading Co,Steel Rods,G4S Logistics,Kisumu,Rwanda,117,248.98,Delivered,0,116,88,29130.66,29130.66
ORD-1047,2025-01-25,Nairobi Supplies Ltd,Machinery Parts,G4S Logistics,Kisumu,Tanzania,184,50.16,Cancelled,4,216,81,9229.44,9229.44
ORD-1246,2025-01-27,Global Freight KE,Medical Supplies,DHL,Mombasa,Kenya,316,25.27,Shipped,7,669,68,7985.32,7985.32
ORD-1189,2025-01-28,Rift Valley Suppliers,Machinery Parts,Siginon Logistics,Nairobi,Rwanda,250,111.44,Delivered,1,923,198,27860.0,27860.0
ORD-1120,2025-01-28,Global Freight KE,Raw Cotton,G4S Logistics,Eldoret,Uganda,261,242.06,Processing,1,574,91,63177.66,63177.66
ORD-1080,2025-01-30,Kenya Procurement Co,Steel Rods,Kenya Airways Cargo,Mombasa,Rwanda,215,237.54,Cancelled,1,85,53,51071.1,51071.1
ORD-1121,2025-02-01,Global Freight KE,Office Supplies,Siginon Logistics,Nairobi,Kenya,197,139.25,Delivered,12,584,70,27432.25,27432.25
ORD-1220,2025-02-02,Global Freight KE,Electronic Components,FedEx,Eldoret,Kenya,295,185.59,Delivered,0,792,198,54749.05,54749.05
ORD-1377,2025-02-05,Rift Valley Suppliers,Raw Cotton,FedEx,Kisumu,Rwanda,122,26.86,Cancelled,6,35,119,3276.92,3276.92
ORD-1383,2025-02-05,Rift Valley Suppliers,Machinery Parts,G4S Logistics,Kisumu,Rwanda,263,163.96,Processing,4,72,73,43121.48,43121.48
ORD-1376,2025-02-05,Nairobi Supplies Ltd,Chemical Compounds,Kenya Airways Cargo,Eldoret,Rwanda,84,210.97,Processing,0,620,149,17721.48,17721.48
ORD-1308,2025-02-05,Kampala Wholesale,Medical Supplies,Kenya Airways Cargo,Mombasa,Tanzania,153,133.28,Delivered,6,579,53,20391.84,20391.84
ORD-1168,2025-02-09,Kenya Procurement Co,Chemical Compounds,G4S Logistics,Kisumu,Kenya,440,210.43,Cancelled,8,496,145,92589.2,92589.2
ORD-1332,2025-02-13,Dar es Salaam Imports,Office Supplies,Kenya Airways Cargo,Kisumu,Rwanda,137,152.47,Delivered,8,660,162,20888.39,20888.39
ORD-1039,2025-02-16,Rift Valley Suppliers,Chemical Compounds,FedEx,Mombasa,Kenya,68,37.52,Processing,1,275,190,2551.36,2551.36
ORD-1126,2025-02-16,Global Freight KE,Electronic Components,DHL,Eldoret,Ethiopia,310,36.28,Cancelled,4,780,66,11246.8,11246.8
ORD-1349,2025-02-17,Global Freight KE,Office Supplies,DHL,Mombasa,Rwanda,153,43.46,Delivered,10,253,124,6649.38,6649.38
ORD-1310,2025-02-17,Lake Region Trading,Packaging Material,Siginon Logistics,Eldoret,Uganda,210,200.14,Delivered,6,663,52,42029.4,42029.4
ORD-1231,2025-02-17,Lake Region Trading,Electronic Components,Siginon Logistics,Nairobi,Tanzania,292,70.15,Delivered,10,333,71,20483.8,20483.8
ORD-1473,2025-02-17,Rift Valley Suppliers,Chemical Compounds,DHL,Eldoret,Uganda,480,179.88,Cancelled,4,783,112,86342.4,86342.4
ORD-1058,2025-02-17,Mombasa Trading Co,Machinery Parts,G4S Logistics,Mombasa,Uganda,30,161.38,Delivered,7,427,142,4841.4,4841.4
ORD-1035,2025-02-18,Mombasa Trading Co,Medical Supplies,Kenya Airways Cargo,Eldoret,Tanzania,245,52.62,Shipped,0,690,174,12891.9,12891.9
ORD-1242,2025-02-21,Mombasa Trading Co,Raw Cotton,Kenya Airways Cargo,Kisumu,Kenya,146,235.43,Cancelled,6,647,71,34372.78,34372.78
ORD-1478,2025-02-22,Lake Region Trading,Safety Equipment,FedEx,Eldoret,Kenya,27,146.48,Delivered,6,508,69,3954.96,3954.96
ORD-1124,2025-02-24,Lake Region Trading,Medical Supplies,DHL,Eldoret,Uganda,166,146.1,Delivered,5,88,162,24252.6,24252.6
ORD-1068,2025-02-28,Dar es Salaam Imports,Packaging Material,Siginon Logistics,Kisumu,Tanzania,355,27.49,Cancelled,13,745,60,9758.95,9758.95
ORD-1230,2025-03-01,Nairobi Supplies Ltd,Machinery Parts,Siginon Logistics,Mombasa,Kenya,386,61.2,Delivered,3,801,138,23623.2,23623.2
ORD-1468,2025-03-02,Global Freight KE,Office Supplies,Siginon Logistics,Mombasa,Tanzania,125,227.43,Delivered,6,977,137,28428.75,28428.75
ORD-1091,2025-03-03,Rift Valley Suppliers,Steel Rods,FedEx,Mombasa,Uganda,319,217.46,Cancelled,0,977,112,69369.74,69369.74
ORD-1357,2025-03-04,Mombasa Trading Co,Packaging Material,FedEx,Mombasa,Uganda,263,231.39,Cancelled,0,834,99,60855.57,60855.57
ORD-1210,2025-03-06,Rift Valley Suppliers,Raw Cotton,G4S Logistics,Mombasa,Rwanda,179,230.18,Delivered,13,890,81,41202.22,41202.22
ORD-1119,2025-03-07,Mombasa Trading Co,Medical Supplies,Siginon Logistics,Kisumu,Uganda,226,107.4,Delivered,11,965,131,24272.4,24272.4
ORD-1054,2025-03-09,East Africa Logistics,Office Supplies,Kenya Airways Cargo,Kisumu,Uganda,140,63.75,Cancelled,0,494,69,8925.0,8925.0
ORD-1361,2025-03-10,Global Freight KE,Machinery Parts,FedEx,Mombasa,Ethiopia,169,181.53,Cancelled,9,166,143,30678.57,30678.57
ORD-1410,2025-03-11,East Africa Logistics,Industrial Bearings,G4S Logistics,Eldoret,Rwanda,144,249.33,Delivered,7,341,131,35903.52,35903.52
ORD-1404,2025-03-12,Dar es Salaam Imports,Office Supplies,DHL,Kisumu,Rwanda,407,202.44,Delivered,5,561,119,82393.08,82393.08
ORD-1083,2025-03-13,Nairobi Supplies Ltd,Office Supplies,G4S Logistics,Eldoret,Kenya,59,8.75,Cancelled,6,192,89,516.25,516.25
ORD-1351,2025-03-14,Kampala Wholesale,Chemical Compounds,FedEx,Eldoret,Rwanda,121,5.64,Delivered,8,769,186,682.44,682.44
ORD-1292,2025-03-16,Lake Region Trading,Steel Rods,FedEx,Kisumu,Ethiopia,333,108.03,Processing,8,25,174,35973.99,35973.99
ORD-1163,2025-03-16,Mombasa Trading Co,Chemical Compounds,FedEx,Nairobi,Ethiopia,484,177.93,Delivered,4,604,77,86118.12,86118.12
ORD-1180,2025-03-16,Pan-Africa Distributors,Medical Supplies,Kenya Airways Cargo,Kisumu,Ethiopia,24,227.38,Processing,0,941,85,5457.12,5457.12
ORD-1333,2025-03-17,Nairobi Supplies Ltd,Steel Rods,Siginon Logistics,Kisumu,Uganda,48,59.84,Cancelled,1,976,195,2872.32,2872.32
ORD-1071,2025-03-17,Kampala Wholesale,Medical Supplies,Siginon Logistics,Eldoret,Ethiopia,349,244.98,Processing,0,7,186,85498.02,85498.02
ORD-1416,2025-03-17,Mombasa Trading Co,Packaging Material,DHL,Nairobi,Kenya,469,125.23,Processing,17,613,192,58732.87,58732.87
ORD-1350,2025-03-17,Lake Region Trading,Packaging Material,Kenya Airways Cargo,Mombasa,Uganda,355,97.44,Delivered,7,920,152,34591.2,34591.2
ORD-1368,2025-03-18,Mombasa Trading Co,Medical Supplies,Kenya Airways Cargo,Kisumu,Ethiopia,140,12.47,Delivered,2,301,95,1745.8,1745.8
ORD-1321,2025-03-18,Kampala Wholesale,Medical Supplies,Kenya Airways Cargo,Eldoret,Tanzania,412,136.63,Processing,1,992,112,56291.56,56291.56
ORD-1085,2025-03-19,Lake Region Trading,Office Supplies,DHL,Nairobi,Rwanda,397,127.75,Processing,3,118,150,50716.75,50716.75
ORD-1036,2025-03-21,Mombasa Trading Co,Safety Equipment,Kenya Airways Cargo,Mombasa,Ethiopia,354,105.78,Delivered,13,205,180,37446.12,37446.12
ORD-1207,2025-03-21,Kampala Wholesale,Safety Equipment,Kenya Airways Cargo,Kisumu,Uganda,95,84.06,Shipped,1,813,173,7985.7,7985.7
ORD-1255,2025-03-22,Lake Region Trading,Chemical Compounds,Kenya Airways Cargo,Kisumu,Kenya,481,188.65,Delivered,5,458,185,90740.65,90740.65
ORD-1346,2025-03-23,Rift Valley Suppliers,Safety Equipment,Kenya Airways Cargo,Nairobi,Ethiopia,108,122.88,Delivered,5,76,96,13271.04,13271.04
ORD-1133,2025-03-24,Lake Region Trading,Office Supplies,Siginon Logistics,Kisumu,Kenya,145,186.28,Delivered,14,323,78,27010.6,27010.6
ORD-1199,2025-03-24,Rift Valley Suppliers,Machinery Parts,Siginon Logistics,Kisumu,Tanzania,180,103.05,Shipped,11,974,173,18549.0,18549.0
ORD-1483,2025-03-25,Nairobi Supplies Ltd,Steel Rods,DHL,Kisumu,Rwanda,67,61.11,Shipped,14,113,192,4094.37,4094.37
ORD-1236,2025-03-25,Kampala Wholesale,Medical Supplies,DHL,Mombasa,Rwanda,242,73.54,Cancelled,4,493,78,17796.68,17796.68
ORD-1229,2025-03-25,Lake Region Trading,Chemical Compounds,Kenya Airways Cargo,Kisumu,Tanzania,394,100.13,Cancelled,9,786,199,39451.22,39451.22
ORD-1462,2025-03-26,Lake Region Trading,Medical Supplies,Siginon Logistics,Kisumu,Rwanda,311,188.87,Delivered,2,632,147,58738.57,58738.57
